symbol,sector,signal_date,entry_date,exit_date,holding_days,setup_type,bias,entry_close,exit_close,raw_exit_close,stop_level,stopped,net_return_pct,gross_return_pct,mfe_pct,mae_pct,alpha_score,ifs_score,conviction_score,priority_score,macro_regime_prob,gamma_regime,structural_bias,suggested_strategy,price_source,trend_pass,trend_ret20_pct,trend_rs20_pct,alpha_score_bucket,macro_regime_bucket,ifs_bucket,rs20_bucket
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-02,5,INVENTORY_MIGRATION,Support Normalization,875.0,859.45,859.45,837.25,False,-1.9771,-1.7771,1.9886,-2.16,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-03,10,INVENTORY_MIGRATION,Support Normalization,875.0,837.25,812.8,837.25,True,-4.5143,-4.3143,1.9886,-12.4514,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-03,15,INVENTORY_MIGRATION,Support Normalization,875.0,837.25,812.8,837.25,True,-4.5143,-4.3143,1.9886,-12.68,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-11-28,3,IV_SKEW_ACCUMULATION,Support Normalization,875.0,870.25,870.25,837.25,False,-0.7429,-0.5429,1.9886,-2.0629,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-02,5,IV_SKEW_ACCUMULATION,Support Normalization,875.0,859.45,859.45,837.25,False,-1.9771,-1.7771,1.9886,-2.16,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-03,10,IV_SKEW_ACCUMULATION,Support Normalization,875.0,837.25,812.8,837.25,True,-4.5143,-4.3143,1.9886,-12.4514,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-03,15,IV_SKEW_ACCUMULATION,Support Normalization,875.0,837.25,812.8,837.25,True,-4.5143,-4.3143,1.9886,-12.68,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-11-28,3,REGIME_SHIFT,Support Normalization,875.0,870.25,870.25,837.25,False,-0.7429,-0.5429,1.9886,-2.0629,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-02,5,REGIME_SHIFT,Support Normalization,875.0,859.45,859.45,837.25,False,-1.9771,-1.7771,1.9886,-2.16,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-03,10,REGIME_SHIFT,Support Normalization,875.0,837.25,812.8,837.25,True,-4.5143,-4.3143,1.9886,-12.4514,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-11-25,2025-11-26,2025-12-03,15,REGIME_SHIFT,Support Normalization,875.0,837.25,812.8,837.25,True,-4.5143,-4.3143,1.9886,-12.68,40.14,6.3,27.2,20.31,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,5.721377974208397,6.034286560612568,40-60,macro_25_50,ifs_0_15,rs_5_10
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,3,INVENTORY_MIGRATION,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-9.9449,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,5,INVENTORY_MIGRATION,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-12.9598,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,10,INVENTORY_MIGRATION,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-13.8205,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,15,INVENTORY_MIGRATION,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-14.0454,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,3,REGIME_SHIFT,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-9.9449,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,5,REGIME_SHIFT,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-12.9598,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,10,REGIME_SHIFT,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-13.8205,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2025-12-01,2025-12-02,2025-12-03,15,REGIME_SHIFT,Bullish Accumulation,888.9,850.0,812.8,850.0,True,-4.5762,-4.3762,0.1012,-14.0454,36.41,6.2,25.3,11.34,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,3.3364388028415126,1.5727803146154296,20-40,macro_25_50,ifs_0_15,rs_0_5
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,3,INVENTORY_MIGRATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,0.1494,-5.0307,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,5,INVENTORY_MIGRATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,2.1639,-5.0307,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,10,INVENTORY_MIGRATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,2.1639,-10.7643,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,15,INVENTORY_MIGRATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,2.1639,-10.7643,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,3,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,0.1494,-5.0307,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,5,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,2.1639,-5.0307,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,10,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,2.1639,-10.7643,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-22,2026-01-23,2026-01-23,15,IV_SKEW_ACCUMULATION,Strong Bullish Momentum,903.45,880.0,876.45,880.0,True,-2.7956,-2.5956,2.1639,-10.7643,50.46,-23.6,32.9,8.59,33.2,LONG_GAMMA,Expansion,Bull Call Spread (Debit),cash_ohlc,True,14.490903287583778,17.880309697372464,40-60,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-01-30,3,INVENTORY_MIGRATION,Support Normalization,877.85,911.7,911.7,827.4,False,3.656,3.856,5.1432,-0.5525,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,5,INVENTORY_MIGRATION,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,10,INVENTORY_MIGRATION,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,15,INVENTORY_MIGRATION,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-01-30,3,IV_SKEW_ACCUMULATION,Support Normalization,877.85,911.7,911.7,827.4,False,3.656,3.856,5.1432,-0.5525,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,5,IV_SKEW_ACCUMULATION,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,10,IV_SKEW_ACCUMULATION,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,15,IV_SKEW_ACCUMULATION,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-01-30,3,REGIME_SHIFT,Support Normalization,877.85,911.7,911.7,827.4,False,3.656,3.856,5.1432,-0.5525,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,5,REGIME_SHIFT,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,10,REGIME_SHIFT,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,15,REGIME_SHIFT,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-01-30,3,VOLATILITY_COIL,Support Normalization,877.85,911.7,911.7,827.4,False,3.656,3.856,5.1432,-0.5525,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,5,VOLATILITY_COIL,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,10,VOLATILITY_COIL,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-27,2026-01-28,2026-02-02,15,VOLATILITY_COIL,Support Normalization,877.85,827.4,834.8,827.4,True,-5.947,-5.747,5.1432,-8.162,18.99,13.5,19.2,145.44,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,12.621234504463995,15.95004954768213,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-28,2026-01-29,2026-02-02,3,IV_SKEW_ACCUMULATION,Bullish Breakout,898.35,871.3995,834.8,871.3995,True,-3.2,-3.0,2.7439,-10.2577,37.85,1.3,22.6,12.11,28.7,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,14.519727197399446,16.830064448431546,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-28,2026-01-29,2026-02-02,5,IV_SKEW_ACCUMULATION,Bullish Breakout,898.35,871.3995,834.8,871.3995,True,-3.2,-3.0,2.7439,-10.2577,37.85,1.3,22.6,12.11,28.7,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,14.519727197399446,16.830064448431546,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-28,2026-01-29,2026-02-02,10,IV_SKEW_ACCUMULATION,Bullish Breakout,898.35,871.3995,834.8,871.3995,True,-3.2,-3.0,2.7439,-10.2577,37.85,1.3,22.6,12.11,28.7,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,14.519727197399446,16.830064448431546,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-28,2026-01-29,2026-02-02,15,IV_SKEW_ACCUMULATION,Bullish Breakout,898.35,871.3995,834.8,871.3995,True,-3.2,-3.0,4.9146,-10.2577,37.85,1.3,22.6,12.11,28.7,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,14.519727197399446,16.830064448431546,20-40,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-29,2026-01-30,2026-02-02,3,INVENTORY_MIGRATION,Bullish Accumulation,907.05,843.5565,834.8,843.5565,True,-7.2,-7.0,1.7584,-11.1185,21.92,-8.9,28.2,16.32,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,12.422744128553775,14.427266302821318,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-29,2026-01-30,2026-02-02,5,INVENTORY_MIGRATION,Bullish Accumulation,907.05,843.5565,834.8,843.5565,True,-7.2,-7.0,1.7584,-11.1185,21.92,-8.9,28.2,16.32,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,12.422744128553775,14.427266302821318,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-29,2026-01-30,2026-02-02,10,INVENTORY_MIGRATION,Bullish Accumulation,907.05,843.5565,834.8,843.5565,True,-7.2,-7.0,1.7584,-11.1185,21.92,-8.9,28.2,16.32,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,12.422744128553775,14.427266302821318,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-29,2026-01-30,2026-02-02,15,INVENTORY_MIGRATION,Bullish Accumulation,907.05,843.5565,834.8,843.5565,True,-7.2,-7.0,5.0107,-11.1185,21.92,-8.9,28.2,16.32,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,12.422744128553775,14.427266302821318,20-40,macro_25_50,ifs_le_0,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-04,3,INVENTORY_MIGRATION,Strong Bullish Momentum,843.15,879.25,879.25,784.1295,False,4.0816,4.2816,5.8056,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-06,5,INVENTORY_MIGRATION,Strong Bullish Momentum,843.15,871.2,871.2,784.1295,False,3.1268,3.3268,5.8056,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-13,10,INVENTORY_MIGRATION,Strong Bullish Momentum,843.15,873.7,873.7,784.1295,False,3.4233,3.6233,8.6165,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-20,15,INVENTORY_MIGRATION,Strong Bullish Momentum,843.15,946.7,946.7,784.1295,False,12.0813,12.2813,12.9692,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-04,3,REGIME_SHIFT,Strong Bullish Momentum,843.15,879.25,879.25,784.1295,False,4.0816,4.2816,5.8056,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-06,5,REGIME_SHIFT,Strong Bullish Momentum,843.15,871.2,871.2,784.1295,False,3.1268,3.3268,5.8056,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-13,10,REGIME_SHIFT,Strong Bullish Momentum,843.15,873.7,873.7,784.1295,False,3.4233,3.6233,8.6165,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-01-30,2026-02-02,2026-02-20,15,REGIME_SHIFT,Strong Bullish Momentum,843.15,946.7,946.7,784.1295,False,12.0813,12.2813,12.9692,-4.3824,18.99,4.1,32.1,60.92,33.2,TRANSITION_REGIME,Expansion,Long Straddle (Breakout Watch),cash_ohlc,True,8.892206628844445,11.98812084107883,00-20,macro_25_50,ifs_0_15,rs_gt_10
INDIANB,NIFTY PSU BANK,2026-02-05,2026-02-06,2026-02-06,3,REGIME_SHIFT,Regime Transition,878.3,871.2,871.2,871.2,True,-1.0084,-0.8084,4.2696,-1.8274,10.87,-18.5,14.9,267.07,33.2,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,2.0893789901334836,4.136463069938823,00-20,macro_25_50,ifs_le_0,rs_0_5
INDIANB,NIFTY PSU BANK,2026-02-05,2026-02-06,2026-02-06,5,REGIME_SHIFT,Regime Transition,878.3,871.2,871.2,871.2,True,-1.0084,-0.8084,4.2696,-1.8274,10.87,-18.5,14.9,267.07,33.2,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,2.0893789901334836,4.136463069938823,00-20,macro_25_50,ifs_le_0,rs_0_5
INDIANB,NIFTY PSU BANK,2026-02-05,2026-02-06,2026-02-06,10,REGIME_SHIFT,Regime Transition,878.3,871.2,871.2,871.2,True,-1.0084,-0.8084,8.4481,-1.8274,10.87,-18.5,14.9,267.07,33.2,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,2.0893789901334836,4.136463069938823,00-20,macro_25_50,ifs_le_0,rs_0_5
INDIANB,NIFTY PSU BANK,2026-02-05,2026-02-06,2026-02-06,15,REGIME_SHIFT,Regime Transition,878.3,871.2,871.2,871.2,True,-1.0084,-0.8084,13.6229,-1.8274,10.87,-18.5,14.9,267.07,33.2,TRANSITION_REGIME,Compression,Long Straddle (Breakout Watch),cash_ohlc,True,2.0893789901334836,4.136463069938823,00-20,macro_25_50,ifs_le_0,rs_0_5
INDIANB,NIFTY PSU BANK,2026-02-12,2026-02-13,2026-02-17,3,IV_SKEW_ACCUMULATION,Bullish Breakout,875.0,920.1,920.1,854.279,False,4.9543,5.1543,5.36,-1.36,21.75,-36.6,23.4,9.56,26.3,TRANSITION_REGIME,Support Weakening,Bull Call Spread (Debit),cash_ohlc,True,7.697951696728844,7.406877832363823,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2026-02-12,2026-02-13,2026-02-19,5,IV_SKEW_ACCUMULATION,Bullish Breakout,875.0,927.35,927.35,854.279,False,5.7829,5.9829,8.8571,-1.36,21.75,-36.6,23.4,9.56,26.3,TRANSITION_REGIME,Support Weakening,Bull Call Spread (Debit),cash_ohlc,True,7.697951696728844,7.406877832363823,20-40,macro_25_50,ifs_le_0,rs_5_10
INDIANB,NIFTY PSU BANK,2026-02-12,2026-02-13,2026-02-26,10,IV_SKEW_ACCUMULATION,Bullish Breakout,875.0,991.55,991.55,854.279,False,13.12,13.32,14.0514,-1.36,21.75,-36.6,23.4,9.56,26.3,TRANSITION_REGIME,Support Weakening,Bull Call Spread (Debit),cash_ohlc,True,7.697951696728844,7.406877832363823,20-40,macro_25_50,ifs_le_0,rs_5_10
